289;Athletico-PR;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
290;América-MG;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
291;Flamengo;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
292;Bragantino;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
293;Palmeiras;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
294;Santos;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
295;Juventude;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
296;Ceará;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
297;Atlético-GO;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
298;Avaí;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
299;Athletico-PR;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
300;Atlético-MG;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
301;Fluminense;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
302;São Paulo;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
303;Corinthians;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
304;Santos;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
305;Internacional;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
306;Fortaleza;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
307;Atlético-GO;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
308;Cuiabá;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
309;Coritiba;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
310;América-MG;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
311;Flamengo;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
312;Bragantino;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
313;Palmeiras;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
314;Botafogo;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
315;Juventude;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
316;Ceará;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
317;Goiás;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
318;Avaí;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
319;Athletico-PR;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
320;América-MG;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
321;Fluminense;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
322;Bragantino;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
323;Palmeiras;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
324;Santos;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
325;Juventude;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
326;Fortaleza;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
327;Atlético-GO;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
328;Cuiabá;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
329;Coritiba;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
330;Atlético-MG;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
331;Flamengo;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
332;São Paulo;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
333;Corinthians;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
334;Botafogo;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
335;Internacional;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
336;Fortaleza;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
337;Goiás;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
338;Cuiabá;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
339;Athletico-PR;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
340;América-MG;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
341;Flamengo;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
342;São Paulo;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
343;Palmeiras;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
344;Botafogo;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
345;Juventude;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
346;Ceará;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
347;Atlético-GO;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
348;Avaí;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
349;Athletico-PR;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
350;Atlético-MG;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
351;Fluminense;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
352;Bragantino;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
353;Corinthians;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
354;Santos;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
355;Internacional;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
356;Fortaleza;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
357;Goiás;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
358;Cuiabá;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
359;Coritiba;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
360;Atlético-MG;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
361;Fluminense;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
362;São Paulo;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
363;Palmeiras;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
364;Botafogo;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
365;Juventude;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
366;Fortaleza;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
367;Atlético-GO;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
368;Avaí;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
369;Coritiba;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
370;América-MG;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
371;Flamengo;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
372;Bragantino;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
373;Corinthians;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
374;Santos;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
375;Internacional;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
376;Ceará;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
377;Goiás;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
378;Cuiabá;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
379;Athletico-PR;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
